"","BALLOT","NATEDUC","NATDRUG","NATCRIME","NATCITY","NATHEAL","NATENVIR","NATSPAC","POLVIEWS","NATRACE","NATARMS","NATAID","NATENRGY","NATSCI","NATCHLD","NATPARK","NATMASS","NATSOC","NATROAD","NATFARE","IF12WHO","VOTE12","CHILDS","DIVORCE","AGEWED","MARITAL","EVWORK","HRS1","WRKSTAT","ID_","AGE","EDUC","DEGREE","PARTYID","INCOME","HOMPOP","RACE","SEX","SPDEG","MADEG","PADEG","YEAR"
"1432",1,0,0,0,0,0,0,0,3,0,0,0,1,1,8,1,1,1,2,0,0,1,0,0,0,5,0,40,1,1432,31,14,2,2,12,2,1,1,-1,1,3,2016
"1433",3,1,1,1,2,2,1,1,2,1,2,2,3,3,2,2,3,2,2,8,0,1,3,2,0,1,0,38,1,1433,36,18,4,0,12,4,1,1,4,1,1,2016
"1434",1,0,0,0,0,0,0,0,7,0,0,0,2,2,2,2,3,2,1,0,0,1,4,2,0,2,0,40,1,1434,83,9,0,6,12,2,1,1,7,0,7,2016
"1435",3,1,2,1,1,1,1,2,3,1,1,3,1,1,2,1,1,1,1,2,0,1,0,0,0,5,0,40,1,1435,58,1,0,0,12,2,1,1,-1,1,1,2016
"1436",1,1,1,2,2,1,1,1,3,1,3,2,1,2,1,1,1,2,3,3,0,1,0,0,0,5,0,40,1,1436,29,13,1,1,12,2,1,1,7,3,4,2016
"1437",3,0,0,0,0,0,0,0,4,0,0,0,1,1,2,2,3,1,2,0,0,1,3,2,0,1,0,48,1,1437,50,12,1,6,12,2,1,1,0,1,1,2016
"1438",3,1,1,1,2,1,1,2,4,2,2,3,8,2,8,2,2,1,1,2,0,1,2,0,0,3,1,-1,5,1438,64,18,3,2,12,1,1,1,7,1,1,2016
"1439",2,0,0,0,0,0,0,0,6,0,0,0,1,1,2,2,2,1,2,0,0,1,2,2,0,1,0,32,1,1439,43,16,3,4,12,4,1,1,4,2,1,2016
"1440",2,1,1,2,1,1,2,1,5,1,1,3,2,2,1,2,2,2,1,2,0,1,2,2,0,1,0,60,1,1440,54,18,4,4,13,4,1,1,4,1,7,2016
"1441",3,0,0,0,0,0,0,0,2,0,0,0,1,2,1,1,1,2,1,0,0,1,7,1,0,2,1,-1,5,1441,72,17,4,0,12,1,1,1,7,1,0,2016
"1442",3,1,2,1,1,2,2,1,3,1,3,3,1,2,2,2,2,1,2,2,0,1,1,2,0,1,0,-1,3,1442,31,16,3,1,12,3,1,2,3,4,1,2016
"1443",1,2,1,1,2,2,1,3,5,1,2,3,1,1,2,2,3,2,1,2,0,1,0,0,0,5,0,40,1,1443,30,16,3,4,12,1,1,1,7,1,1,2016
"1444",3,0,0,0,0,0,0,0,4,0,0,0,2,1,2,2,1,2,1,0,0,1,0,0,0,5,0,32,1,1444,36,18,3,1,13,3,1,2,-1,1,1,2016
"1445",2,2,1,1,3,2,3,2,7,1,1,3,1,2,2,2,1,1,1,3,0,1,1,0,0,3,2,-1,5,1445,72,13,1,6,11,1,1,1,7,0,1,2016
"1446",1,0,0,0,0,0,0,0,6,0,0,0,2,2,8,1,8,1,2,0,0,1,0,0,0,5,0,60,1,1446,56,12,1,1,12,1,1,2,7,0,7,2016
"1447",3,1,1,1,1,2,1,2,5,1,2,2,1,2,1,2,2,1,2,1,0,1,2,2,0,1,0,20,2,1447,29,14,1,5,12,3,1,2,1,1,1,2016
"1448",1,1,1,1,1,1,1,2,2,1,2,2,1,1,1,2,1,1,1,1,0,1,8,2,0,2,2,-1,7,1448,83,16,3,0,12,2,1,2,-1,0,0,2016
"1449",3,0,0,0,0,0,0,0,5,0,0,0,1,2,2,2,2,2,1,0,0,1,4,2,0,1,1,-1,5,1449,80,17,3,4,98,2,1,2,4,1,3,2016
"1450",3,3,1,1,3,2,3,3,5,3,2,3,3,8,2,3,2,1,1,3,0,1,5,0,0,3,0,-1,4,1450,61,12,1,4,9,1,1,1,7,8,1,2016
"1451",2,0,0,0,0,0,0,0,6,0,0,0,2,1,8,2,3,1,1,0,0,1,3,1,0,1,0,40,1,1451,53,12,0,6,12,2,1,1,1,1,1,2016
"1452",2,1,1,2,2,1,1,1,2,1,2,2,1,1,2,2,1,1,1,1,0,1,0,1,0,1,1,-1,7,1452,61,16,3,1,12,4,1,2,4,1,1,2016
"1453",3,1,1,1,1,1,1,2,5,1,1,3,1,2,2,2,3,1,2,2,0,1,3,1,0,1,0,50,1,1453,52,14,2,5,12,4,1,2,1,1,1,2016
"1454",2,0,0,0,0,0,0,0,3,0,0,0,3,3,1,2,3,1,1,0,1,3,5,2,0,1,0,55,1,1454,37,13,1,1,12,3,3,1,1,0,0,2016
"1455",1,1,1,1,1,1,1,2,4,8,1,3,8,8,8,2,2,1,1,3,8,2,0,0,0,5,0,56,1,1455,24,12,1,3,12,3,1,2,-1,1,7,2016
"1456",2,2,1,2,2,2,1,1,2,2,3,3,1,1,2,2,2,1,2,1,0,1,2,0,0,4,1,-1,7,1456,50,17,3,2,12,1,1,2,7,1,3,2016
"1457",1,0,0,0,0,0,0,0,4,0,0,0,1,1,1,2,2,1,2,0,2,2,1,1,0,1,0,40,1,1457,28,12,1,3,12,2,1,2,1,1,1,2016
"1458",3,3,1,1,3,1,1,8,1,8,2,3,1,2,2,1,3,1,3,3,2,2,0,0,0,3,2,-1,8,1458,30,12,1,4,11,3,1,2,7,1,0,2016
"1459",2,0,0,0,0,0,0,0,4,0,0,0,1,3,2,3,2,3,2,0,0,1,7,2,0,1,0,50,1,1459,36,12,1,3,12,9,1,1,1,1,1,2016
"1460",2,1,1,1,1,1,1,1,3,1,3,1,1,1,1,1,2,2,2,1,0,1,0,0,0,5,0,40,1,1460,24,16,3,2,11,1,1,1,7,3,4,2016
"1461",1,0,0,0,0,0,0,0,4,0,0,0,2,2,3,3,2,1,3,0,0,1,3,0,0,3,0,32,1,1461,63,13,1,3,12,3,3,2,7,0,7,2016
"1462",2,0,0,0,0,0,0,0,2,0,0,0,1,1,1,1,2,2,2,0,0,1,0,0,0,5,0,44,1,1462,22,15,1,1,9,1,1,1,7,3,4,2016
"1463",3,0,0,0,0,0,0,0,2,0,0,0,2,2,2,2,1,1,1,0,2,3,0,0,0,5,0,23,2,1463,20,13,1,2,5,3,1,1,7,2,1,2016
"1464",2,2,1,1,1,1,2,3,4,2,2,1,1,2,2,2,2,2,1,2,1,3,1,0,0,5,0,27,1,1464,31,11,0,2,9,2,1,2,7,0,0,2016
"1465",3,0,0,0,0,0,0,0,5,0,0,0,1,2,1,1,8,2,2,0,1,2,1,0,0,5,0,40,1,1465,31,12,1,0,11,1,2,2,7,0,1,2016
"1466",3,3,2,1,2,2,3,2,6,2,1,3,2,2,2,3,3,2,2,3,0,1,3,0,0,3,1,-1,5,1466,74,14,1,5,12,1,1,1,7,7,0,2016
"1467",2,0,0,0,0,0,0,0,7,0,0,0,2,2,2,2,2,1,2,0,0,1,5,0,0,3,1,-1,5,1467,83,11,0,3,8,1,1,2,7,1,8,2016
"1468",3,0,0,0,0,0,0,0,6,0,0,0,2,2,8,2,2,1,3,0,0,1,7,2,0,1,0,75,1,1468,61,18,2,6,12,6,1,1,3,3,1,2016
"1469",2,1,1,1,2,1,1,1,2,1,3,2,1,1,1,1,2,2,2,1,0,1,0,0,0,5,0,40,1,1469,22,14,1,2,10,2,1,1,7,3,1,2016
"1470",1,1,1,1,2,3,2,2,5,1,2,2,1,2,2,2,2,2,2,3,0,1,6,2,0,1,0,26,2,1470,63,14,1,5,12,2,1,2,1,1,8,2016
"1471",1,0,0,0,0,0,0,0,4,0,0,0,1,2,1,3,3,1,2,0,1,2,3,0,0,3,0,46,1,1471,46,12,1,2,12,5,1,1,-1,1,7,2016
"1472",1,1,2,2,3,3,2,2,6,2,1,3,3,1,2,3,8,3,2,8,0,1,3,2,0,2,1,-1,5,1472,83,20,3,5,12,1,1,2,7,3,1,2016
"1473",2,1,2,2,1,2,1,2,5,2,2,2,1,1,1,2,1,2,2,1,0,1,4,2,0,1,1,-1,7,1473,38,16,3,5,13,6,1,2,4,3,4,2016
"1474",1,0,0,0,0,0,0,0,6,0,0,0,2,3,2,2,2,3,1,0,0,1,5,2,0,1,1,-1,5,1474,80,14,2,6,12,2,1,1,1,1,0,2016
"1475",3,1,1,1,1,1,1,2,4,1,1,1,2,1,1,1,1,1,1,1,0,1,2,2,0,1,1,-1,5,1475,58,13,1,2,13,2,1,2,3,0,3,2016
"1476",1,0,0,0,0,0,0,0,4,0,0,0,8,1,1,1,1,1,2,0,1,2,0,1,0,1,0,30,2,1476,52,12,1,0,11,2,1,2,0,1,8,2016
"1477",1,1,2,2,1,2,1,2,7,1,1,2,2,2,2,2,1,1,2,2,1,2,2,2,0,1,1,-1,7,1477,31,12,1,5,12,3,1,2,0,1,0,2016
"1478",3,0,0,0,0,0,0,0,4,0,0,0,1,2,1,1,1,2,1,0,3,2,4,1,0,1,0,60,1,1478,34,15,1,3,12,6,1,1,1,3,1,2016
"1479",2,1,1,1,1,1,8,8,4,1,1,8,2,1,1,1,8,1,2,3,3,2,1,1,0,1,1,-1,7,1479,31,12,1,3,12,3,1,2,2,1,1,2016
"1480",2,0,0,0,0,0,0,0,6,0,0,0,1,3,2,3,1,1,3,0,0,1,2,2,0,1,0,55,1,1480,63,13,1,4,13,2,1,1,1,1,0,2016
"1481",1,1,1,1,1,1,1,3,6,1,1,3,1,2,1,1,1,1,1,3,0,1,0,0,0,5,0,40,1,1481,57,16,3,4,12,1,1,2,7,1,3,2016
"1482",2,1,1,1,2,2,2,1,6,3,1,3,2,2,8,2,2,1,2,3,2,2,2,1,0,1,0,80,1,1482,45,14,1,4,12,4,1,1,2,1,3,2016
"1483",1,0,0,0,0,0,0,0,4,0,0,0,1,1,1,2,3,1,1,0,1,2,2,2,0,1,0,42,1,1483,60,9,0,2,12,2,1,1,1,8,7,2016
"1484",3,1,3,1,8,1,2,2,7,3,1,3,2,2,3,3,2,1,1,3,0,1,2,1,0,1,0,35,2,1484,67,11,1,4,11,2,1,2,0,8,8,2016
"1485",2,2,1,1,1,1,1,3,3,1,2,2,1,2,1,2,1,2,1,1,1,2,0,0,0,5,0,7,2,1485,63,12,1,6,12,1,2,1,7,1,1,2016
"1486",3,1,2,2,1,1,1,1,4,2,1,3,1,2,2,2,3,1,2,3,2,2,4,0,0,3,0,53,1,1486,50,20,3,6,12,2,3,1,-1,1,3,2016
"1487",2,0,0,0,0,0,0,0,5,0,0,0,3,2,1,2,2,1,3,0,8,2,2,2,0,1,0,40,1,1487,29,11,0,3,12,4,3,1,1,0,0,2016
"1488",1,2,2,1,2,3,1,2,4,2,3,2,2,2,1,1,2,2,1,3,1,2,1,2,0,1,1,-1,7,1488,23,12,1,3,13,4,1,2,0,3,7,2016
"1489",3,0,0,0,0,0,0,0,6,0,0,0,3,2,3,2,2,3,2,0,0,1,5,2,0,1,0,40,1,1489,59,12,1,4,12,2,1,1,4,1,1,2016
"1490",3,1,1,1,2,2,1,1,5,2,1,3,1,8,1,2,2,2,2,3,0,1,2,1,0,1,0,40,1,1490,38,19,4,5,12,2,1,2,1,3,4,2016
"1491",2,0,0,0,0,0,0,0,3,0,0,0,1,1,2,1,2,1,2,0,0,1,0,0,0,5,0,27,1,1491,32,16,3,2,12,1,1,2,7,1,4,2016
"1492",1,1,2,1,1,1,1,2,6,2,3,1,1,2,1,1,2,2,1,1,0,1,0,0,0,5,1,-1,8,1492,32,14,2,6,12,1,3,1,7,3,3,2016
"1493",1,0,0,0,0,0,0,0,4,0,0,0,1,2,1,2,2,1,2,0,0,1,0,0,0,5,0,55,1,1493,48,14,1,0,12,1,1,1,7,0,7,2016
"1494",3,3,2,1,2,1,2,3,6,2,1,2,3,2,1,2,2,1,1,3,0,1,0,2,0,1,0,40,1,1494,64,13,1,2,12,2,1,2,0,0,0,2016
"1495",2,0,0,0,0,0,0,0,3,0,0,0,2,1,2,2,3,2,2,0,0,1,0,0,0,5,0,48,1,1495,30,16,3,2,12,1,1,2,7,1,1,2016
"1496",1,1,1,3,2,1,1,3,4,1,2,3,1,8,1,1,1,1,1,3,0,1,1,0,0,5,0,40,1,1496,25,15,1,2,9,2,2,2,7,8,7,2016
"1497",3,0,0,0,0,0,0,0,3,0,0,0,3,2,3,2,2,1,2,0,0,1,4,0,0,3,0,38,1,1497,48,12,1,1,11,2,2,2,7,1,1,2016
"1498",2,1,2,1,1,2,2,2,5,3,2,2,2,2,2,1,2,2,2,2,1,2,2,2,0,1,1,-1,7,1498,29,6,0,4,12,4,1,2,0,7,0,2016
"1499",1,1,2,1,1,2,1,3,5,2,2,3,3,1,8,2,2,1,3,3,2,2,0,0,0,5,0,53,1,1499,23,17,4,5,1,1,1,1,7,1,1,2016
"1500",3,0,0,0,0,0,0,0,3,0,0,0,1,1,1,2,1,2,1,0,1,2,0,0,0,5,0,60,1,1500,44,14,1,2,12,1,1,1,7,3,1,2016
"1501",2,1,1,1,2,1,1,2,4,1,2,3,2,2,1,2,1,1,1,3,0,1,2,0,0,3,0,45,1,1501,55,18,4,1,12,1,2,2,7,0,7,2016
"1502",3,1,1,1,8,2,1,2,4,1,3,3,1,2,2,1,1,2,1,2,0,1,0,0,0,5,0,50,1,1502,25,16,3,4,12,1,1,1,7,3,3,2016
"1503",1,0,0,0,0,0,0,0,6,0,0,0,2,2,2,2,1,2,1,0,0,1,2,2,0,1,0,55,1,1503,59,17,3,6,12,3,1,1,3,1,1,2016
"1504",2,0,0,0,0,0,0,0,6,0,0,0,2,2,1,3,2,1,1,0,0,1,1,0,0,5,0,40,1,1504,60,17,3,0,12,1,2,1,7,1,1,2016
"1505",1,1,1,1,2,1,1,1,1,1,3,1,1,1,1,2,1,1,1,1,0,1,1,1,0,1,0,32,2,1505,53,17,3,7,12,5,1,2,3,1,3,2016
"1506",3,0,0,0,0,0,0,0,6,0,0,0,2,3,3,2,3,1,1,0,0,1,0,0,0,5,0,56,1,1506,46,12,1,4,13,1,1,1,7,1,1,2016
"1507",3,1,1,1,2,8,2,8,4,2,8,8,2,2,8,2,8,1,2,3,0,1,3,2,0,1,1,-1,5,1507,86,12,1,2,13,2,1,2,1,1,0,2016
"1508",3,0,0,0,0,0,0,0,4,0,0,0,1,2,1,1,1,2,1,0,0,1,0,0,0,5,0,25,2,1508,29,12,0,1,98,3,2,2,7,1,7,2016
"1509",2,2,1,1,2,2,1,3,8,2,2,3,1,1,2,2,2,2,2,3,0,1,2,2,0,2,1,-1,5,1509,70,12,1,4,12,2,1,2,7,0,0,2016
"1510",3,1,2,2,2,2,2,2,4,2,2,2,2,2,1,2,2,2,2,2,0,1,3,0,0,3,0,60,1,1510,50,16,3,3,12,1,1,2,7,1,1,2016
"1511",3,1,1,1,2,1,1,2,4,1,1,2,2,2,1,1,2,1,1,2,0,1,5,2,0,2,1,-1,5,1511,79,16,3,5,12,1,1,2,7,1,8,2016
"1512",2,0,0,0,0,0,0,0,5,0,0,0,1,2,2,1,2,1,2,0,8,2,0,0,0,5,0,40,1,1512,29,16,3,3,98,8,1,1,7,8,8,2016
"1513",3,0,0,0,0,0,0,0,4,0,0,0,2,1,1,2,2,1,2,0,0,1,4,0,0,3,0,50,1,1513,50,12,1,3,98,2,1,2,-1,1,1,2016
"1514",3,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,5,1,-1,5,1514,61,16,3,2,10,1,1,1,7,1,7,2016
"1515",2,0,0,0,0,0,0,0,8,0,0,0,1,3,1,2,2,1,3,0,1,2,0,0,0,5,1,-1,6,1515,23,12,1,3,12,3,1,2,7,1,3,2016
"1516",1,0,0,0,0,0,0,0,6,0,0,0,2,1,1,2,2,1,1,0,3,3,0,0,0,5,0,32,2,1516,21,14,1,5,12,4,1,2,7,3,1,2016
"1517",3,2,1,1,1,1,2,2,5,2,1,2,2,2,2,2,2,1,2,3,0,1,1,2,0,1,1,-1,6,1517,29,15,2,5,12,3,1,2,1,3,3,2016
"1518",2,0,0,0,0,0,0,0,4,0,0,0,2,2,2,2,2,1,2,0,3,1,3,2,0,2,1,-1,5,1518,80,12,1,1,9,1,1,2,7,1,1,2016
"1519",1,1,2,3,2,1,2,2,5,2,2,1,1,2,1,2,2,3,3,3,0,1,0,0,0,5,0,40,1,1519,25,15,1,6,12,2,1,2,-1,2,7,2016
"1520",3,0,0,0,0,0,0,0,8,0,0,0,8,3,1,1,1,1,1,0,3,2,3,1,0,1,2,-1,7,1520,71,0,0,3,10,2,1,2,1,8,8,2016
"1521",2,1,1,1,1,1,1,2,4,9,1,2,2,2,2,1,2,1,1,2,2,1,2,2,0,1,1,-1,5,1521,68,13,1,3,12,2,1,2,3,1,1,2016
"1522",3,1,1,1,1,1,1,3,7,8,1,3,2,1,8,1,8,1,1,3,1,2,0,0,0,5,1,-1,8,1522,55,12,1,2,11,1,1,1,7,1,1,2016
"1523",1,0,0,0,0,0,0,0,6,0,0,0,1,2,2,2,2,2,1,0,0,1,2,1,0,1,0,60,1,1523,47,16,3,5,12,3,1,1,2,1,1,2016
"1524",2,2,2,1,2,2,2,2,4,2,2,3,2,2,1,2,2,2,2,2,0,1,4,0,0,3,1,-1,5,1524,64,14,2,2,12,1,1,1,7,0,0,2016
"1525",1,0,0,0,0,0,0,0,6,0,0,0,8,8,8,8,8,8,2,0,0,1,2,0,0,5,1,-1,5,1525,73,8,0,1,9,1,1,2,7,0,8,2016
"1526",3,1,2,1,3,1,2,3,8,1,1,3,8,2,8,2,2,2,1,2,0,1,2,0,0,3,1,-1,5,1526,80,12,1,5,9,1,1,2,7,1,1,2016
"1527",2,0,0,0,0,0,0,0,4,0,0,0,1,2,1,1,2,1,1,0,1,2,1,0,0,3,0,-1,4,1527,57,16,2,2,8,1,1,2,7,7,1,2016
"1528",2,2,2,1,2,1,1,2,2,1,3,3,1,1,2,2,1,1,2,1,0,1,0,0,0,5,1,-1,8,1528,55,16,3,0,9,1,1,2,7,1,1,2016
"1529",1,0,0,0,0,0,0,0,3,0,0,0,1,8,1,1,1,1,1,0,0,1,6,0,0,3,1,-1,5,1529,86,12,1,0,11,1,1,2,7,0,0,2016
"1530",3,1,1,1,2,2,2,2,6,1,2,3,1,1,2,2,1,1,2,3,2,2,0,0,0,5,0,60,1,1530,47,20,4,4,12,2,1,1,7,1,1,2016
"1531",1,2,2,2,1,1,1,1,2,1,3,3,1,2,2,2,1,2,1,2,0,1,2,2,0,1,0,40,1,1531,52,18,4,2,13,2,1,1,4,1,7,2016
"1532",3,0,0,0,0,0,0,0,6,0,0,0,2,2,2,2,8,2,2,0,0,1,3,0,0,4,1,-1,5,1532,61,14,2,4,9,1,1,2,7,1,0,2016
"1533",2,1,2,1,1,1,1,2,2,2,3,3,1,2,2,2,2,1,1,1,0,1,0,0,0,3,0,43,1,1533,34,20,3,1,12,4,1,1,-1,1,1,2016
"1534",2,0,0,0,0,0,0,0,6,0,0,0,1,1,3,2,2,1,3,0,8,2,0,9,0,1,1,-1,5,1534,65,18,2,1,13,2,1,1,3,1,1,2016
"1535",2,1,1,1,2,1,1,3,2,1,2,3,2,2,2,2,2,1,1,1,0,1,2,2,0,1,0,-1,3,1535,69,12,1,2,12,2,1,2,1,0,7,2016
"1536",1,0,0,0,0,0,0,0,2,0,0,0,8,8,1,1,1,8,8,0,0,1,2,0,0,5,0,35,1,1536,53,18,4,2,12,1,1,1,7,1,3,2016
"1537",3,1,2,2,2,1,1,3,1,1,3,2,1,2,1,2,1,2,1,1,0,1,0,0,0,5,0,35,1,1537,64,19,4,0,12,1,1,2,7,4,7,2016
"1538",2,3,2,1,3,3,3,2,5,1,1,3,3,1,8,2,1,2,1,3,0,1,2,0,0,3,0,40,1,1538,68,16,3,5,13,2,1,1,-1,8,8,2016
"1539",1,0,0,0,0,0,0,0,6,0,0,0,2,2,2,2,1,1,1,0,0,1,3,1,0,2,1,-1,5,1539,66,14,2,6,11,1,1,2,7,0,1,2016
"1540",3,2,3,1,1,1,2,2,7,3,1,3,2,2,3,2,2,2,1,3,0,1,0,0,0,5,0,-1,4,1540,43,13,1,5,10,2,2,1,7,0,0,2016
"1541",2,0,0,0,0,0,0,0,4,0,0,0,1,2,3,1,2,3,3,0,2,3,2,0,0,3,0,38,1,1541,21,11,1,4,12,3,1,2,7,1,1,2016
"1542",3,2,1,1,1,1,1,2,5,3,2,2,1,1,2,2,2,2,1,3,0,1,2,1,0,2,0,27,2,1542,60,13,1,0,12,1,1,2,7,0,0,2016
"1543",2,0,0,0,0,0,0,0,4,0,0,0,2,3,1,2,3,1,1,0,0,1,1,0,0,5,1,-1,7,1543,46,12,1,2,9,2,1,2,7,4,0,2016
"1544",1,1,2,2,1,1,1,2,6,1,3,3,1,2,2,2,2,1,1,3,1,2,0,0,0,5,1,-1,6,1544,23,15,2,1,1,2,1,1,7,1,1,2016
"1545",2,3,3,2,3,3,3,2,6,3,1,3,3,2,1,1,2,1,1,3,2,2,2,0,0,5,0,89,2,1545,33,8,0,4,11,5,1,1,7,1,8,2016
"1546",1,0,0,0,0,0,0,0,1,0,0,0,1,2,1,2,1,1,1,0,0,1,2,0,0,3,1,-1,5,1546,66,18,4,0,12,2,1,1,-1,1,1,2016
"1547",3,0,0,0,0,0,0,0,2,0,0,0,2,2,2,2,2,1,2,0,0,1,3,0,0,3,0,20,2,1547,43,11,0,0,9,4,3,2,7,0,7,2016
"1548",2,1,1,3,2,2,1,3,4,1,2,2,3,2,2,2,2,1,8,2,1,2,3,0,0,4,0,4,2,1548,40,12,1,3,1,3,3,2,7,0,7,2016
"1549",3,2,1,8,1,1,1,2,2,8,3,3,1,1,2,1,1,2,1,2,0,1,0,2,0,1,0,39,1,1549,59,16,3,2,12,2,1,2,3,1,3,2016
"1550",2,0,0,0,0,0,0,0,2,0,0,0,3,1,1,1,1,1,1,0,0,1,1,0,0,3,1,-1,5,1550,66,12,1,0,9,1,1,1,7,8,8,2016
"1551",2,2,1,1,1,2,1,2,8,8,3,8,8,2,2,2,2,8,2,2,1,2,4,0,0,4,1,-1,7,1551,42,17,4,2,9,5,3,2,7,0,0,2016
"1552",2,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,89,1,1552,54,16,3,2,12,3,1,1,4,4,3,2016
"1553",1,1,1,2,8,1,1,1,2,8,3,3,1,1,1,2,2,8,1,1,0,1,0,0,0,5,0,45,1,1553,24,14,1,3,9,2,1,1,7,2,1,2016
"1554",3,0,0,0,0,0,0,0,2,0,0,0,1,2,1,1,1,1,1,0,0,1,1,0,0,5,0,34,1,1554,36,14,2,1,3,3,1,2,7,4,7,2016
"1555",2,3,2,2,2,2,1,2,5,2,2,3,3,2,2,2,2,2,1,3,2,2,0,0,0,5,0,40,1,1555,52,12,1,4,12,2,1,1,7,1,1,2016
"1556",1,0,0,0,0,0,0,0,4,0,0,0,1,2,2,2,1,1,1,0,3,2,1,0,0,5,0,48,1,1556,26,12,1,3,12,3,1,1,-1,2,2,2016
"1557",3,1,2,8,1,1,1,2,4,2,2,3,1,1,1,2,1,2,1,1,0,1,0,0,0,3,0,17,2,1557,64,12,1,2,10,1,1,2,7,1,1,2016
"1558",2,0,0,0,0,0,0,0,4,0,0,0,2,2,2,2,2,1,1,0,0,1,3,2,0,1,1,-1,5,1558,77,12,1,5,12,2,1,1,1,1,0,2016
"1559",3,0,0,0,0,0,0,0,9,0,0,0,1,3,2,2,2,1,1,0,9,9,2,1,0,1,0,40,1,1559,63,99,9,9,13,2,1,2,0,8,0,2016
"1560",1,0,0,0,0,0,0,0,5,0,0,0,1,1,2,2,2,1,1,0,0,1,3,0,0,3,0,40,1,1560,58,16,3,5,12,2,1,1,7,3,4,2016
"1561",3,2,1,1,1,1,1,3,4,2,1,3,1,8,1,1,1,2,1,3,0,1,0,0,0,5,1,-1,5,1561,76,16,3,1,13,1,1,2,7,1,1,2016
"1562",1,1,1,1,1,1,1,3,4,1,1,3,2,2,1,1,1,1,1,1,1,2,5,1,0,2,0,16,2,1562,68,16,3,5,11,1,1,1,7,1,1,2016
"1563",3,0,0,0,0,0,0,0,4,0,0,0,8,1,1,2,8,1,2,0,0,1,2,2,0,2,1,-1,5,1563,89,12,1,5,10,1,1,2,7,0,0,2016
"1564",2,1,2,2,1,2,1,1,4,1,2,3,1,1,1,2,1,3,1,3,1,3,0,0,0,5,0,-1,3,1564,20,13,1,4,12,4,1,2,7,4,3,2016
"1565",1,0,0,0,0,0,0,0,6,0,0,0,2,3,3,2,2,1,2,0,0,1,2,2,0,1,0,54,1,1565,63,12,1,6,12,2,1,2,4,0,1,2016
"1566",3,1,1,1,1,1,1,8,4,2,1,2,1,1,1,1,2,1,1,1,0,1,0,0,0,5,1,-1,7,1566,57,14,2,5,9,2,1,2,-1,3,3,2016
"1567",1,1,1,1,1,1,1,2,4,1,2,3,1,1,1,2,2,1,1,1,0,1,4,0,0,3,1,-1,8,1567,66,11,1,0,9,1,1,2,7,0,0,2016
"1568",3,0,0,0,0,0,0,0,3,0,0,0,1,2,1,1,1,2,1,0,0,1,1,2,0,2,0,40,1,1568,63,18,4,1,12,1,1,2,7,4,3,2016
"1569",1,0,0,0,0,0,0,0,2,0,0,0,1,3,1,2,1,2,2,0,0,1,2,0,0,3,1,-1,5,1569,75,20,4,3,12,2,1,1,-1,0,0,2016
"1570",3,1,2,2,1,1,1,2,4,1,2,3,1,1,2,2,1,1,1,3,0,1,1,1,0,2,0,15,2,1570,66,19,4,7,12,1,1,2,7,4,4,2016
"1571",2,0,0,0,0,0,0,0,2,0,0,0,1,1,1,1,1,1,1,0,0,1,2,1,0,1,0,50,1,1571,53,16,3,0,12,2,1,1,3,1,7,2016
"1572",1,1,1,3,1,1,1,2,2,1,3,1,1,2,1,2,1,2,3,1,0,1,1,2,0,1,0,40,1,1572,49,16,4,0,12,3,1,2,1,3,3,2016
"1573",3,0,0,0,0,0,0,0,2,0,0,0,1,1,2,2,1,2,2,0,0,1,1,2,0,1,0,40,1,1573,57,18,4,0,12,3,1,1,4,0,0,2016
"1574",3,1,1,1,1,1,1,2,2,1,2,2,1,2,1,2,2,1,2,2,0,1,2,0,0,3,0,48,1,1574,41,13,1,2,12,3,1,2,-1,1,7,2016
"1575",1,1,1,1,2,2,1,3,3,1,2,3,2,2,2,2,2,1,1,2,0,1,0,0,0,5,0,45,1,1575,42,18,4,2,12,1,1,2,7,3,3,2016
"1576",3,0,0,0,0,0,0,0,2,0,0,0,1,1,1,1,1,2,1,0,0,1,0,2,0,1,0,-1,3,1576,38,16,3,2,12,2,1,1,4,4,4,2016
"1577",3,1,1,1,3,1,1,1,4,1,1,3,2,8,1,1,3,1,1,1,0,1,4,2,0,1,1,-1,8,1577,34,11,1,3,13,5,1,1,1,1,1,2016
"1578",2,0,0,0,0,0,0,0,4,0,0,0,1,1,3,3,2,2,1,0,2,2,2,1,0,2,1,-1,5,1578,72,9,0,2,1,1,1,1,7,0,8,2016
"1579",3,0,0,0,0,0,0,0,4,0,0,0,2,2,2,2,1,1,3,0,1,2,3,1,0,1,0,-1,4,1579,39,10,1,1,5,2,2,2,1,1,2,2016
"1580",1,0,0,0,0,0,0,0,4,0,0,0,1,1,1,1,3,1,1,0,1,2,2,0,0,3,0,-1,4,1580,38,10,0,3,12,1,1,2,-1,1,0,2016
"1581",1,3,1,2,8,3,2,3,4,8,3,3,2,2,2,2,2,2,2,3,0,1,3,0,0,4,0,68,1,1581,55,12,1,3,12,1,1,1,7,1,1,2016
"1582",1,0,0,0,0,0,0,0,3,0,0,0,1,1,2,2,1,1,2,0,0,1,4,2,0,1,1,-1,5,1582,85,18,4,0,12,2,1,1,1,1,1,2016
